1,6.0,780.1894051570000,150.734079825999999,18,579.576944989000026,1350.817121300000053
1,6.0,1254.0634769400000,167.251222966999990,18,653.389250952999987,1337.329630790000010
1,6.0,715.9034150820000,109.644233564999993,18,579.527910270000007,1262.648854479999954
1,6.0,874.8307327130000,126.829142943999997,18,569.883254003000047,1308.940391730000101
1,6.0,862.5066016220000,141.513814932000002,18,771.836621434999984,1155.491999639999904
1,6.0,680.4823880840000,109.925363195000003,18,715.197714721000011,1168.122325600000067
1,6.0,982.4097770790001,160.269395838000008,18,799.212299375000043,1180.704235839999910
1,6.0,603.9070170000000,100.091982560999995,18,740.007172527999955,1129.759037309999940
1,6.0,481.8301619390000,91.120491692200005,18,714.436628717999952,1094.455155480000030
1,6.0,1662.9201420400001,186.812153555000009,18,684.977953722000052,1277.552806420000024
1,6.0,1132.6808549400001,156.378289254999999,18,716.571521459999985,1317.864607470000010
1,6.0,903.0095999160000,122.682506515000000,18,582.047314970000002,1222.106606470000088
1,6.0,389.3746646580000,81.718789658500000,18,630.733113892000006,1078.406690329999947
1,6.0,736.8416516540000,111.034852275999995,18,651.746047094999994,1195.673735320000105
1,6.0,960.7747459130000,135.685915485999999,18,684.218712450999988,1173.828360579999980
1,6.0,928.9742110890000,149.098506031999989,18,727.645930669999984,1211.241209929999968
1,6.0,957.8573634810001,149.228179462000014,18,763.659403679999969,1240.131405419999965
1,6.0,945.6199807230000,130.954582472999988,18,620.251838818000010,1203.973393550000083
1,6.0,1076.3698592600001,149.439351944000009,18,614.537055924000015,1301.318279910000001
1,6.0,619.8295695890000,102.997644942999997,18,557.556791051999994,1175.978140850000045
1,6.0,684.8287061500000,107.556852699000004,18,675.699910639999985,1072.705828419999989
1,6.0,575.0366239390000,104.334526475000004,18,593.355782270999953,1122.680707389999952
1,6.0,713.7377458180000,107.462966356999999,18,591.965291909000030,1162.975138139999899
1,6.0,910.2123191100000,146.857575669999989,18,653.322345186000007,1240.414916129999938
1,6.0,995.4107125880000,153.685742306999998,18,782.658615379000025,1273.589411310000060
1,6.0,492.6732094440000,92.109807087600004,18,651.863384255000028,1131.165380039999945
1,6.0,387.2137988550000,80.268531033399995,18,575.354744278999988,1103.676279009999917
1,6.0,439.2243611260000,84.505952433399997,18,601.646531758000037,1093.572291349999887
1,6.0,580.8082630540000,103.395792408000005,18,635.193068787000016,1103.728732640000089
1,6.0,654.5092077360000,103.586504105000003,18,556.484103225000013,1133.217898209999930
1,6.0,757.0601850860000,121.047829609999994,18,691.225326234000022,1121.057978300000059
1,6.0,903.7260092520000,130.222706089000013,18,618.347112848000052,1157.909477870000046
1,6.0,797.4823782370000,145.825108996000012,18,816.229720883000027,1204.331257929999992
1,6.0,1048.8508711600000,158.838415239999989,18,839.388744600999985,1242.992247769999949
2,30.0,1214.933138939999935,0.000000000000000,90,1007.958226009999976,1163.795716050000010
2,30.0,889.162414087999991,0.000000000000000,90,1045.057979890000070,1107.344248749999906
2,30.0,1212.828053039999986,0.000000000000000,90,861.567602494999960,1083.213678950000030
2,30.0,1253.970254679999925,0.000000000000000,90,937.990700661999995,1116.759397770000078
2,30.0,1256.878449799999999,0.000000000000000,90,918.939250882000010,973.274253139000052
2,30.0,1620.845006190000049,0.000000000000000,90,1102.888643329999923,976.018635188999951
2,30.0,1483.672302689999924,0.000000000000000,90,982.270837174999997,897.982677913999964
2,30.0,1026.405497499999910,0.000000000000000,90,1069.467702890000055,904.709025180000026
2,30.0,1164.396098610000081,0.000000000000000,90,970.004581833999964,1030.031499420000046
2,30.0,1066.196821559999989,0.000000000000000,90,861.034397162000005,1008.016244970000002
